time;x;y;z;gx;gy;gz;result_acel;result_gir
488.459;-0,77;0,08;0,56;-0,01;0;-0,01;0,96;0,01
488.462;-0,77;0,08;0,56;-0,01;0;0;0,96;0,01
488.509;-0,77;0,09;0,57;-0,01;0;0;0,96;0,01
488.531;-0,77;0,09;0,57;0;0;0;0,96;0,00
488.559;-0,76;0,08;0,58;0;0;0;0,96;0,00
488.601;-0,76;0,08;0,58;0;0;0;0,96;0,00
488.609;-0,76;0,09;0,57;0;0;0;0,95;0,00
488.659;-0,76;0,09;0,58;0;0;0;0,96;0,00
488.672;-0,76;0,09;0,58;0;0,01;0;0,96;0,01
488.71;-0,78;0,11;0,58;0;0,01;0;0,98;0,01
488.755;-0,78;0,11;0,58;-0,01;0;0;0,98;0,01
488.759;-0,78;0,09;0,56;-0,01;0;0;0,96;0,01
488.809;-0,78;0,09;0,57;-0,01;0;0;0,97;0,01
488.821;-0,78;0,09;0,57;0;0;-0,01;0,97;0,01
488.859;-0,77;0,08;0,57;0;0;-0,01;0,96;0,01
488.891;-0,77;0,08;0,57;0;0;-0,01;0,96;0,01
488.909;-0,77;0,1;0,58;0;0;-0,01;0,97;0,01
488.959;-0,77;0,09;0,58;0;0;-0,01;0,97;0,01
488.962;-0,77;0,09;0,58;0;0;0;0,97;0,00
489.009;-0,77;0,09;0,57;0;0;0;0,96;0,00
489.031;-0,77;0,09;0,57;0;0;0;0,96;0,00
489.059;-0,76;0,09;0,58;0;0;0;0,96;0,00
489.105;-0,76;0,09;0,58;-0,01;0,01;0;0,96;0,01
489.109;-0,77;0,09;0,57;-0,01;0,01;0;0,96;0,01
489.159;-0,79;0,09;0,56;-0,01;0,01;0;0,97;0,01
489.173;-0,79;0,09;0,56;-0,01;0;0;0,97;0,01
489.209;-0,76;0,09;0,58;-0,01;0;0;0,96;0,01
489.248;-0,76;0,09;0,58;0;0;-0,01;0,96;0,01
489.259;-0,75;0,09;0,58;0;0;-0,01;0,95;0,01
489.309;-0,76;0,09;0,59;0;0;-0,01;0,97;0,01
489.312;-0,76;0,09;0,59;-0,01;0,01;0;0,97;0,01
489.359;-0,77;0,08;0,56;-0,01;0,01;0;0,96;0,01
489.381;-0,77;0,08;0,56;-0,01;0;0;0,96;0,01
489.409;-0,79;0,1;0,57;-0,01;0;0;0,98;0,01
489.453;-0,79;0,1;0,57;0;-0,01;0,01;0,98;0,01
489.459;-0,77;0,1;0,57;0;-0,01;0,01;0,96;0,01
489.509;-0,76;0,1;0,58;0;-0,01;0,01;0,96;0,01
489.526;-0,76;0,1;0,58;0;0;0;0,96;0,00
489.57;-0,76;0,1;0,59;0;0;0;0,97;0,00
489.592;-0,76;0,1;0,59;-0,02;0;0;0,97;0,02
489.609;-0,77;0,09;0,57;-0,02;0;0;0,96;0,02
489.659;-0,79;0,09;0,56;-0,02;0;0;0,97;0,02
489.662;-0,79;0,09;0,56;-0,02;0;0;0,97;0,02
489.709;-0,78;0,08;0,56;-0,02;0;0;0,96;0,02
489.731;-0,78;0,08;0,56;0;-0,01;0;0,96;0,01
489.759;-0,76;0,09;0,58;0;-0,01;0;0,96;0,01
489.802;-0,76;0,09;0,58;0;-0,01;0;0,96;0,01
489.809;-0,76;0,1;0,59;0;-0,01;0;0,97;0,01
489.859;-0,77;0,09;0,56;0;-0,01;0;0,96;0,01
489.877;-0,77;0,09;0,56;0;0;0,01;0,96;0,01
489.909;-0,78;0,09;0,57;0;0;0,01;0,97;0,01
489.95;-0,78;0,09;0,57;0;0;0,01;0,97;0,01
489.963;-0,77;0,09;0,57;0;0;0,01;0,96;0,01
490.009;-0,77;0,09;0,58;0;0;0,01;0,97;0,01
490.013;-0,77;0,09;0,58;-0,01;0;0;0,97;0,01
