time x y z G
5,214 -0,04886 0,24235 0,9655 0,9966499245
5,225 -0,04886 0,24626 0,9655 0,9976079075
5,235 -0,04495 0,24235 0,97723 1,007835551
5,245 -0,04691 0,23844 0,98504 1,0145728083
5,255 -0,04495 0,23258 0,99091 1,0188309904
5,264 -0,04691 0,23453 0,99091 1,0193662232
5,274 -0,04691 0,2404 0,98309 1,0131429594
5,285 -0,043 0,23453 0,97723 1,0058985007
5,295 -0,04104 0,23258 0,96941 0,9977642437
5,305 -0,03909 0,22867 0,96745 0,9948756201
5,315 -0,05082 0,23453 0,96941 0,9986704869
5,325 -0,05277 0,23258 0,97527 1,0040068238
5,335 -0,05472 0,23258 0,97332 1,0022173203
5,345 -0,05277 0,23258 0,97332 1,002112744
5,356 -0,05277 0,23258 0,96354 0,9926164722
5,364 -0,05668 0,23258 0,96941 0,9985298328
5,374 -0,05277 0,23453 0,96941 0,9987716165
5,385 -0,04886 0,23063 0,9655 0,9938650545
5,395 -0,04691 0,23258 0,96745 0,9961192233
5,405 -0,04495 0,23063 0,97332 1,0012804411
5,414 -0,04104 0,22867 0,97723 1,0044663874
5,425 -0,03909 0,22672 0,97918 1,0058446495
5,435 -0,03518 0,23063 0,97918 1,0065889438
5,445 -0,03518 0,22867 0,97527 1,0023368567
5,455 -0,03323 0,22867 0,96941 0,9965690894
5,464 -0,03127 0,23063 0,9655 0,9931557077
5,475 -0,03909 0,23258 0,98309 1,0109833988
5,486 -0,03323 0,23649 0,97332 1,002189391
5,505 -0,02736 0,23258 0,96941 0,9972952292
5,507 -0,03323 0,23453 0,99286 1,0207250038
5,515 -0,03518 0,2404 0,99286 1,0221549648
5,525 -0,03518 0,23844 1,00068 1,0292967154
5,535 -0,03713 0,23258 0,99677 1,0242180072
5,545 -0,04104 0,23063 0,99091 1,0182225231
5,555 -0,04495 0,23649 0,97918 1,008336003
5,564 -0,05277 0,2404 0,97332 1,0039565007
5,574 -0,05277 0,23258 0,97527 1,0040068238
5,585 -0,05668 0,22867 0,98113 1,0090186659
5,598 -0,05863 0,23063 0,98113 1,0095760252
5,605 -0,05472 0,22867 0,96941 0,9975169148
5,614 -0,05668 0,22867 0,96941 0,9976263526
5,625 -0,06059 0,22867 0,97332 1,0016551
5,635 -0,05668 0,23258 0,96745 0,9966271024
5,645 -0,05668 0,23063 0,96941 0,9980774356
5,655 -0,05668 0,22867 0,96745 0,9957218958
5,664 -0,05472 0,22867 0,97332 1,0013171674
5,674 -0,05668 0,23258 0,987 1,0156156157
5,685 -0,05472 0,23453 0,98309 1,0121583608
5,695 -0,05277 0,23063 0,987 1,0149600336
5,706 -0,04886 0,23063 0,98113 1,0090557831
5,714 -0,04886 0,23063 0,97918 1,0071598527
5,725 -0,04495 0,23453 0,97723 1,0059837455
5,735 -0,04691 0,23649 0,97136 1,0008338113
5,745 -0,04691 0,23649 0,97527 1,0046291062
5,755 -0,043 0,23844 0,97332 1,0030226598
5,764 -0,043 0,2404 0,97136 1,0015894416
5,775 -0,04104 0,23453 0,97136 1,0001144195
5,785 -0,03713 0,23258 0,97527 1,0033063671
5,795 -0,03909 0,23453 0,97527 1,0038346088
5,805 -0,03909 0,22867 0,97918 1,0062859779
5,814 -0,03909 0,23063 0,97918 1,0067331808
5,825 -0,04104 0,22672 0,987 1,0135360082
5,835 -0,04886 0,23063 0,99091 1,0185676829
5,845 -0,04886 0,22672 0,99091 1,0176894841
5,855 -0,04495 0,23453 0,98504 1,0135722101
5,864 -0,043 0,23063 0,97527 1,003090609
5,875 -0,03909 0,23063 0,9655 0,9934326726
5,885 -0,03909 0,23063 0,96354 0,99152789
5,896 -0,03713 0,23258 0,97136 0,9995060495
5,906 -0,03713 0,23649 0,9655 0,9947343399
5,914 -0,03713 0,2404 0,95964 0,9899897608
5,925 -0,03713 0,23258 0,95768 0,986216546
5,935 -0,03518 0,22672 0,9655 0,9923859334
5,945 -0,03518 0,22867 0,96941 0,9966360165
5,955 -0,03909 0,23063 0,98309 1,0105365768
5,964 -0,04495 0,22867 0,98113 1,0084277606
5,975 -0,04495 0,23258 0,97527 1,0036261913
5,985 -0,05082 0,23453 0,97136 1,0005634627
5,995 -0,05277 0,23063 0,97136 0,9997575303
6,02 -0,05668 0,23063 0,98113 1,0094646582
6,023 -0,05277 0,23063 0,99091 1,018762729
6,024 -0,05277 0,23453 0,98895 1,0177480515
6,035 -0,04691 0,23453 0,98309 1,011766187
6,044 -0,04104 0,23649 0,97918 1,0081692686
6,055 -0,03909 0,23844 0,97918 1,0085510072
6,064 -0,03713 0,2404 0,97918 1,0089421536
6,074 -0,03518 0,24626 0,96745 0,998919978
6,084 -0,03323 0,25017 0,96941 1,001721024
6,095 -0,03323 0,25017 0,97136 1,003608246
6,105 -0,03518 0,24431 0,98309 1,0136029581
6,114 -0,03323 0,23844 0,97332 1,0026513297
6,125 -0,03518 0,2404 0,98113 1,0107649921
6,135 -0,03713 0,23649 0,98504 1,0137109838
6,144 -0,04104 0,23844 0,987 1,0162218829
6,155 -0,04691 0,23844 0,98504 1,0145728083
6,164 -0,04495 0,23649 0,987 1,0159316033
6,174 -0,04495 0,23844 0,98113 1,0106879899
6,186 -0,04495 0,23649 0,97918 1,008336003
6,195 -0,04104 0,23649 0,97527 1,0043721295
6,206 -0,04495 0,23063 0,98113 1,0088740141
6,214 -0,04495 0,23453 0,97527 1,0040798755
6,225 -0,043 0,23649 0,96159 0,9911770014
6,235 -0,04691 0,23453 0,944 0,9738279463
6,245 -0,05082 0,23844 0,94595 0,9768611511
6,255 -0,04886 0,23844 0,944 0,974872778
6,264 -0,05082 0,23453 0,94595 0,9759141334
6,274 -0,05082 0,23453 0,95377 0,9834959106
6,285 -0,04886 0,23649 0,95964 0,9895573502
6,295 -0,04886 0,23258 0,9655 0,9943193682
6,305 -0,04691 0,23453 0,95964 0,9889963592
6,314 -0,04691 0,23453 0,94986 0,9795095143
6,325 -0,04495 0,23649 0,95377 0,9836794374
6,335 -0,04495 0,23844 0,95768 0,9879398355
6,345 -0,04691 0,24431 0,96159 0,993248837
6,363 -0,043 0,24626 0,96941 1,0011237365
6,364 -0,043 0,24431 0,97527 1,0063239782
6,374 -0,04495 0,2404 0,987 1,0168488887
6,385 -0,04691 0,2404 0,99677 1,0264224963
6,398 -0,05668 0,2404 1,02413 1,0534927808
6,405 -0,05472 0,23844 1,02218 1,0510470324
6,414 -0,04691 0,23258 1,02413 1,051254613
6,425 -0,04495 0,23063 1,02218 1,0488387158
6,435 -0,043 0,22476 1,00263 1,0284128424
6,445 -0,03909 0,23258 1,00654 1,0338008784
6,455 -0,03518 0,2404 0,99872 1,0278479609
6,465 -0,03909 0,24235 0,98309 1,0132756282
6,475 -0,0215 0,22672 0,95573 0,9824886978
6,486 -0,02541 0,23063 0,95182 0,9796923892
6,495 -0,03127 0,23844 0,95182 0,9817294734
6,507 -0,03127 0,2404 0,95377 0,9840971425
6,514 -0,02932 0,23063 0,96354 0,9911907944
6,525 -0,03518 0,22867 0,96354 0,9909273096
6,535 -0,03518 0,22672 0,96354 0,9904791378
6,545 -0,03713 0,22672 0,96354 0,9905503152
6,555 -0,04495 0,23063 0,95964 0,9879876664
6,564 -0,04691 0,23258 0,95182 0,9809461335
6,575 -0,04691 0,22867 0,95573 0,9838243491
6,586 -0,04691 0,23453 0,96159 0,9908885897
6,596 -0,04886 0,23063 0,9655 0,9938650545
6,605 -0,04886 0,23649 0,9655 0,9952412118
6,615 -0,05082 0,23453 0,97136 1,0005634627
6,625 -0,04886 0,23453 0,97723 1,0061660367
6,635 -0,05668 0,23258 0,987 1,0156156157
6,645 -0,05863 0,23453 0,987 1,0161745902
6,656 -0,05668 0,23844 0,987 1,0169735768
6,664 -0,05863 0,23844 0,98895 1,0189765517
6,675 -0,05863 0,23649 0,99091 1,0204252178
6,687 -0,05863 0,23844 0,987 1,0170841216
6,698 -0,05863 0,23844 0,98504 1,0151822064
6,712 -0,05863 0,2404 0,97527 1,0061715608
6,714 -0,05668 0,23844 0,97136 1,0018016299
6,725 -0,05472 0,23258 0,97527 1,0041112029
6,735 -0,05472 0,23063 0,97723 1,005565984
6,745 -0,05668 0,22867 0,98309 1,0109245963
6,755 -0,05472 0,23063 0,97723 1,005565984
6,764 -0,05472 0,23063 0,96941 0,9979680473
6,774 -0,05472 0,23063 0,96159 0,9903735676
6,785 -0,04886 0,22867 0,95964 0,9877176713
6,796 -0,04495 0,22867 0,95768 0,9856274417
6,808 -0,043 0,23258 0,96354 0,9921450438
6,814 -0,03909 0,23453 0,96354 0,9924422807
6,825 -0,03518 0,22867 0,96159 0,9890313086
6,835 -0,04495 0,22867 0,987 1,0141397692
6,845 -0,04495 0,23453 0,99286 1,0211737379
6,855 -0,03909 0,23649 0,98113 1,0099859529
6,864 -0,04104 0,23063 0,97527 1,0030085002
6,874 -0,043 0,22672 0,99286 1,0193242556
6,886 -0,03909 0,22476 0,99091 1,0168321955
6,895 -0,04104 0,22476 0,98113 1,007381465
6,905 -0,04104 0,22281 0,97527 1,0012393074
6,915 -0,04886 0,23063 0,96941 0,9976638936
6,925 -0,05472 0,22672 0,96941 0,997071705
6,935 -0,05863 0,22867 0,97723 1,0053387084
6,945 -0,05863 0,23063 0,98309 1,0114809054
6,955 -0,05863 0,23063 0,99677 1,0247819801
6,964 -0,06059 0,23258 0,98895 1,0177360694
6,974 -0,05863 0,23258 0,98895 1,0176212634
6,986 -0,05277 0,22672 0,97918 1,006469127
6,995 -0,05082 0,23063 0,96941 0,9977618039
7,016 -0,04886 0,22867 0,96745 0,9953073751
7,018 -0,05082 0,23258 0,96745 0,9963110113
7,025 -0,04691 0,22867 0,96159 0,9895179862
7,036 -0,05668 0,22867 0,97136 0,9995213059
7,045 -0,05277 0,23063 0,96354 0,9921613787
7,056 -0,05472 0,22672 0,97136 0,9989677104
7,064 -0,05668 0,22476 0,97527 1,0024376554
7,074 -0,06059 0,22867 0,98309 1,0111513562
7,084 -0,05863 0,22476 0,98309 1,0101586423
7,096 -0,05668 0,22085 0,98113 1,0072752463
7,106 -0,05863 0,22085 0,97332 0,9997819871
7,114 -0,05082 0,22085 0,97723 1,0031629318
7,125 -0,04886 0,22085 0,96745 0,9935398958
7,136 -0,05082 0,22476 0,97332 1,0002257507
7,145 -0,04886 0,2189 0,97723 1,0026380117
7,157 -0,04691 0,22672 0,95573 0,9833729401
7,164 -0,05082 0,22867 0,96159 0,9897110535
7,175 -0,05472 0,23063 0,97136 0,999862353
7,187 -0,05668 0,23063 0,97527 1,0037700893
7,197 -0,05472 0,22867 0,98895 1,016516773
7,208 -0,05668 0,23063 0,99286 1,020869139
7,215 -0,05277 0,23258 0,98895 1,0173004629
7,225 -0,05472 0,23258 0,99677 1,0250064232
7,235 -0,04691 0,23649 0,98309 1,0122223157
7,245 -0,04691 0,22867 0,97527 1,002817077
7,256 -0,04886 0,22672 0,97723 1,0043742982
7,264 -0,04495 0,22867 0,97527 1,0027273031
7,274 -0,043 0,23453 0,97723 1,0058985007
7,285 -0,04691 0,23063 0,98309 1,010869276
7,295 -0,04495 0,22672 0,98113 1,0079873699
7,307 -0,04104 0,22672 0,97723 1,0040242591
7,314 -0,043 0,23063 0,97136 0,9992894708
7,325 -0,043 0,22672 0,97918 1,0060041902
7,335 -0,043 0,22476 0,97918 1,0055642844
7,345 -0,04495 0,22476 0,97332 0,9999446897
7,356 -0,04691 0,22085 0,9655 0,991547034
7,364 -0,05082 0,22672 0,96159 0,9892623307
7,374 -0,05863 0,22672 0,96745 0,9953888375
7,386 -0,06059 0,23258 0,97332 1,0025549496
7,405 -0,06254 0,23063 0,97136 1,0003207976
7,406 -0,05863 0,23453 0,9655 0,9953050024
7,414 -0,05863 0,22867 0,96354 0,9920366815
7,425 -0,05863 0,23258 0,97527 1,0043318705
7,436 -0,06645 0,23844 0,98504 1,0156638409
7,445 -0,06645 0,2404 0,98309 1,0142355301
7,456 -0,0645 0,23844 0,98113 1,011745996
7,464 -0,06254 0,23649 0,97527 1,0054801562
7,475 -0,05863 0,23649 0,96354 0,9938683658
7,488 -0,0645 0,23844 0,97136 1,00227448
7,502 -0,06254 0,2404 0,96354 0,9950440911
7,51 -0,06059 0,2404 0,96354 0,9949234341
7,514 -0,0645 0,24431 0,98309 1,0150436317
7,525 -0,0645 0,24431 0,987 1,0188310096
7,535 -0,0645 0,24235 0,99286 1,0240433351
7,545 -0,05863 0,24235 0,99677 1,0274830569
7,555 -0,05863 0,24822 1,00459 1,036461149
7,564 -0,05863 0,25212 1,0085 1,04118885
7,574 -0,05277 0,25212 1,00263 1,0351889123
7,585 -0,05277 0,25017 1,00263 1,0347157188
7,595 -0,05863 0,25212 0,98895 1,0222641898
7,606 -0,06059 0,25212 0,97918 1,0129309527
7,614 -0,06059 0,25408 0,96745 1,0020914614
7,625 -0,0645 0,25603 0,95573 0,9915298502
7,635 -0,07036 0,25408 0,94595 0,9820023312
7,645 -0,07427 0,25212 0,95377 0,9893218587
7,656 -0,08013 0,25017 0,96159 0,9968255484
7,664 -0,086 0,24822 0,96159 0,996827215
7,675 -0,086 0,24235 0,9655 0,9991595331
7,685 -0,086 0,23844 0,96941 1,0020006895
7,696 -0,09381 0,24235 0,96745 1,0017451478
7,706 -0,09381 0,24235 0,95573 0,9904310534
7,715 -0,08404 0,22672 0,96159 0,9915240835
7,725 -0,07622 0,22476 0,95573 0,9847570152
7,735 -0,07818 0,22281 0,95377 0,9825648179
7,745 -0,07818 0,22867 0,94986 0,9801204522
7,756 -0,08013 0,22281 0,9655 0,9941103374
7,764 -0,08209 0,23258 0,95182 0,9832565977
7,775 -0,08795 0,23258 0,944 0,9761990877
7,785 -0,0899 0,23453 0,95573 0,9881832643
7,796 -0,09968 0,24235 0,95377 0,9891141682
7,805 -0,10554 0,25017 0,95768 0,9954268948
7,815 -0,11336 0,24626 0,97527 1,0122480181
7,825 -0,10945 0,23844 0,9655 1,0005114623
7,835 -0,10749 0,25017 0,96941 1,0069234713
7,845 -0,10359 0,24626 0,97527 1,0112004987
7,855 -0,10163 0,25017 0,97527 1,0119610954
7,864 -0,10163 0,25212 0,97332 1,0105666597
7,875 -0,0899 0,24626 0,98895 1,0231070814
7,885 -0,10359 0,25408 0,98309 1,0206632562
7,894 -0,10163 0,24626 0,98309 1,0185472952
7,911 -0,09381 0,24626 0,97723 1,0121377261
7,921 -0,086 0,25212 0,9655 1,0015741333
7,928 -0,086 0,25408 0,96159 0,9983025466
7,936 -0,086 0,25799 0,95768 0,9955429787
7,945 -0,08404 0,26385 0,95377 0,9931549512
7,956 -0,08013 0,2619 0,95768 0,9960739979
7,964 -0,07818 0,25799 0,95964 0,9967847722
7,975 -0,07818 0,25408 0,96159 0,997659304
7,985 -0,07427 0,25017 0,97136 1,0058038136
7,995 -0,08013 0,25017 0,98113 1,0156879062
8,017 -0,08013 0,24235 0,97723 1,0100162436
8,044 -0,08404 0,2404 0,97723 1,0098679887
8,045 -0,08404 0,2404 0,97723 1,0098679887
8,046 -0,08404 0,24822 0,97136 1,0060895286
8,047 -0,08013 0,24626 0,96354 0,9977345018
8,055 -0,07622 0,23844 0,96159 0,9936389939
8,064 -0,07036 0,23649 0,94986 0,9813827333
8,075 -0,06254 0,23649 0,944 0,9751793536
8,084 -0,06254 0,24235 0,94986 0,9822824409
8,094 -0,05863 0,23649 0,94595 0,9768246514
8,111 -0,05668 0,22476 0,94205 0,9701483817
8,116 -0,05668 0,23649 0,98113 1,0108195781
8,125 -0,0645 0,23844 0,97723 1,0079644619
8,135 -0,05863 0,2404 0,96941 1,0004925712
8,145 -0,05472 0,23649 0,96745 0,997437367
8,155 -0,04104 0,23258 0,95768 0,9863714921
8,164 -0,03909 0,23649 0,95377 0,9834290829
8,175 -0,04104 0,24235 0,95768 0,9887207829
8,186 -0,04104 0,23844 0,96159 0,9915610134
8,194 -0,03713 0,25017 0,95768 0,990512316
8,21 -0,04104 0,25212 0,95768 0,9911608136
8,215 -0,04104 0,25212 0,95377 0,9873834052
8,225 -0,043 0,24822 0,95377 0,9864782721
8,235 -0,04495 0,25017 0,96159 0,9946159357
8,245 -0,05668 0,25994 0,96745 1,0033648033
8,256 -0,05863 0,2619 0,97136 1,0077546013
8,264 -0,05082 0,25799 0,97723 1,011988135
8,275 -0,04104 0,2619 0,98504 1,0200880811
8,285 -0,03713 0,2619 0,98504 1,0199382572
8,295 -0,03518 0,25994 0,98113 1,0155897365
8,311 -0,03127 0,25994 0,97332 1,0079178731
8,317 -0,02345 0,25603 0,98309 1,0161531437
8,325 -0,01173 0,25212 0,987 1,0187595827
8,335 -0,00586 0,24626 0,99677 1,0267564269
8,345 -0,00977 0,24822 0,99872 1,029150261
8,355 -0,00586 0,24822 1,01631 1,0461995623
8,364 0 0,25017 1,01631 1,0466475266
8,375 -0,00195 0,25017 1,01827 1,0485526331
8,386 -0,00586 0,25603 1,01827 1,049980711
8,395 0,00782 0,24822 1,03 1,0595160786
8,411 0,00391 0,25212 1,02218 1,0528208465
8,417 -0,00586 0,25017 1,02413 1,0542588038
8,425 0 0,26776 1,03 1,0642346628
8,436 0,00391 0,29121 0,99091 1,03282195
8,445 0,00195 0,2873 0,97723 1,0185890071
8,455 0,00586 0,29121 0,95768 1,0009937992
8,464 0,01173 0,29903 0,95182 0,9977564062
8,475 0,00782 0,31467 0,94205 0,9932454701
8,485 0,01173 0,31271 0,94986 1,0000795751
8,495 0,00782 0,30489 0,96354 1,0106574079
8,511 0,00391 0,29903 0,98504 1,0294357826
8,515 -0,01173 0,29317 1,01436 1,0559415
8,525 -0,01759 0,29708 1,03195 1,0740049986
8,535 -0,02736 0,29708 1,03586 1,077966157
8,545 -0,02736 0,2834 1,03 1,0686272173
8,557 -0,01759 0,26385 0,99286 1,0274712698
8,564 -0,01564 0,26581 0,98309 1,0185114206
8,575 -0,01954 0,26776 0,96941 1,005899089
8,585 -0,0215 0,26581 0,95768 0,9941167882
8,595 -0,01759 0,27167 0,95377 0,9918624955
8,61 -0,0215 0,27753 0,95182 0,9916886927
8,615 -0,02345 0,28144 0,94009 0,9815944092
8,625 -0,02541 0,28535 0,93227 0,9752936191
8,636 -0,0215 0,29121 0,92641 0,9713397975
8,645 -0,01173 0,29708 0,9225 0,9692266862
8,655 -0,00391 0,29317 0,92445 0,9698307788
8,664 0 0,29121 0,93227 0,9766937171
8,675 0,01954 0,2873 0,93618 0,9794672501
8,685 0,02541 0,28535 0,93618 0,979031809
8,694 0,02932 0,29121 0,94205 0,9864690208
8,709 0,03518 0,28535 0,944 0,986812168
8,715 0,02736 0,27362 0,95573 0,9945030452
8,725 0,02932 0,27167 0,95377 0,9921398411
8,735 0,02932 0,26776 0,95964 0,9967266474
8,745 0,02736 0,26385 0,96159 0,9975072532
8,755 0,01173 0,25408 0,96745 1,0003268175
8,764 0,00977 0,25799 0,95768 0,9918695859
8,775 0,00195 0,26385 0,944 0,9801819346
8,785 -0,00195 0,25799 0,94595 0,9805019353
8,795 -0,01173 0,26971 0,95964 0,9968901678
8,812 -0,01564 0,27362 0,96745 1,0055207688
8,821 -0,00977 0,26776 0,98113 1,0170579863
8,826 0 0,26971 0,98895 1,0250685765
8,836 0,0215 0,27558 0,98113 1,0193246113
8,845 0,02541 0,27949 0,97332 1,0129719397
8,855 0,02932 0,27949 0,95573 0,996189819
8,864 0,03323 0,27753 0,94009 0,9807631426
8,875 0,03518 0,28144 0,94986 0,9913022373
8,885 0,03713 0,28144 0,95573 0,9969989686
8,895 0,03127 0,2873 0,97136 1,0134393679
8,911 0,02541 0,28926 0,96745 1,0100873815
8,92 0,02736 0,2873 0,96745 1,0095788043
8,925 0,02736 0,29317 0,96745 1,0112649114
8,935 0,02345 0,30294 0,9655 1,0121821951
8,945 0,01954 0,31467 0,96159 1,0119557049
8,955 0,01759 0,31076 0,95964 1,0088558447
8,964 0,0215 0,30099 0,96941 1,0152896031
8,975 0,01954 0,30294 0,99091 1,0363672531
8,985 0,0215 0,29317 1,01045 1,0523402973
8,995 0,01759 0,27949 1,02804 1,0655000281
9,005 0,00977 0,27167 1,0339 1,0690412769
9,022 0,01173 0,26581 1,03586 1,0694851512
9,024 0,01954 0,26385 1,02413 1,0577527551
9,036 0,01368 0,27558 1,0085 1,045563833
9,044 0,01759 0,26581 1,00459 1,0393100751
9,055 0,01954 0,2619 0,99677 1,0307879775
9,064 0,01954 0,25603 0,99872 1,0312006647
9,074 0,01954 0,23453 1,01631 1,043202832
9,086 0,01173 0,23063 1,01436 1,0403143753
9,094 0,01759 0,2189 1,01045 1,0340385972
9,111 0,01954 0,21108 1,00459 1,0267120561
9,116 0,01173 0,22085 0,97723 1,0019435055
9,125 0,01173 0,23649 0,96159 0,9903133045
9,135 0,01173 0,23453 0,93814 0,967082506
9,145 0,00977 0,23649 0,92641 0,9561686363
9,156 -0,00977 0,24822 0,92641 0,9591371692
9,164 -0,01759 0,24822 0,93423 0,9668031182
9,175 -0,02736 0,24431 0,94986 0,981157462
9,186 -0,03323 0,24626 0,96941 1,0007517018
9,194 -0,03909 0,23649 0,98895 1,0175842229
9,214 -0,03713 0,23258 0,99872 1,0261158471
9,218 -0,03713 0,23258 1,0085 1,0356371678
9,225 -0,03713 0,23258 1,0085 1,0356371678
9,236 -0,02932 0,22281 1,0085 1,0332357952
9,245 -0,02736 0,22672 0,99872 1,0244960548
9,256 -0,02736 0,22281 0,99286 1,0179213355
9,264 -0,02932 0,22476 0,98895 1,0145929344
9,275 -0,03713 0,23649 0,97332 1,0023262839
9,285 -0,03909 0,23649 0,97918 1,0080917719
9,295 -0,03713 0,23063 0,987 1,0142671412
9,314 -0,03518 0,22281 0,99286 1,0181615334
9,315 -0,03909 0,22281 1,02218 1,0469117807
9,325 -0,03909 0,23063 1,03977 1,065757889
9,336 -0,04104 0,23649 1,06322 1,089976408
9,345 -0,03713 0,22867 1,07886 1,1034525388
9,356 -0,03323 0,22672 1,05149 1,076167929
9,364 -0,02736 0,22281 1,05149 1,0751856053
9,375 -0,02736 0,21499 1,03977 1,0621162472
9,384 -0,02541 0,21304 1,02609 1,0482806866
9,394 -0,01954 0,20522 1,00459 1,0255233435
9,41 -0,01954 0,20717 0,96745 0,9895760319
9,415 -0,01954 0,20131 0,93814 0,9596948407
9,425 -0,02541 0,20522 0,91273 0,9358616187
9,435 -0,03323 0,22085 0,86387 0,8922725661
9,445 -0,03323 0,21694 0,85409 0,8818372438
9,456 -0,03713 0,23258 0,85214 0,8840897426
9,464 -0,04495 0,23844 0,84432 0,8784932547
9,475 -0,0645 0,25408 0,85996 0,8990261943
9,485 -0,07036 0,2619 0,86778 0,9091667988
9,495 -0,07622 0,26581 0,89709 0,9387411318
9,513 -0,07622 0,2619 0,92055 0,9601111399
9,515 -0,08013 0,23844 0,97527 1,0071871839
9,527 -0,08209 0,23063 0,97918 1,0093178079
9,535 -0,07427 0,2189 0,987 1,0137071781
9,545 -0,06645 0,20717 0,99677 1,0202379351
9,555 -0,06841 0,20522 1,02022 1,0429017331
9,564 -0,07036 0,20717 1,03781 1,0606222393
9,575 -0,06645 0,20913 1,04563 1,0684067841
9,585 -0,06059 0,21108 1,0339 1,0569650536
9,595 -0,06645 0,22476 0,97723 1,0049433482
9,609 -0,07036 0,23258 0,94595 0,976660324
9,615 -0,07231 0,23844 0,92055 0,9536743009
9,625 -0,07036 0,24431 0,90686 0,9418242752
9,635 -0,07036 0,25017 0,91273 0,9490055908
9,645 -0,06645 0,25799 0,93032 0,9677136689
9,655 -0,07231 0,25408 0,94205 0,9783882588
9,664 -0,06841 0,24431 0,9655 0,9982772932
9,675 -0,06841 0,24431 0,97723 1,0096265533
9,685 -0,06645 0,24235 0,98113 1,0128006723
9,695 -0,06841 0,24235 0,99286 1,024297042
9,71 -0,07427 0,24431 0,99872 1,0308467623
9,715 -0,07427 0,23063 1,00459 1,0333960025
9,725 -0,07231 0,23063 1,00459 1,033256987
9,735 -0,08013 0,23063 1,01045 1,0395288434
9,745 -0,086 0,22672 1,01241 1,041043691
9,755 -0,08795 0,2189 0,99286 1,0205015395
9,764 -0,0899 0,21694 0,98895 1,0164482653
9,775 -0,09381 0,21694 0,98113 1,0091973824
9,785 -0,09381 0,22281 0,97527 1,0047866366
9,795 -0,09186 0,22476 0,96745 0,9974541692
9,812 -0,09186 0,22672 0,97527 1,0054808755
9,822 -0,0899 0,22672 0,96745 0,9977191343
9,826 -0,0899 0,22476 0,95768 0,9878006125
9,836 -0,086 0,22476 0,94009 0,970403146
9,845 -0,08404 0,22281 0,93423 0,9641020229
9,855 -0,0899 0,22476 0,93423 0,9650827739
9,864 -0,0899 0,22281 0,93814 0,968417764
9,875 -0,08795 0,23453 0,93423 0,967225525
9,885 -0,08795 0,22867 0,94009 0,9714908026
9,895 -0,08795 0,23063 0,95377 0,9851916627
9,914 -0,08795 0,23649 0,95182 0,9846948944
9,915 -0,08209 0,23844 0,94986 0,9827646826
9,925 -0,08404 0,23844 0,94986 0,9829294862
9,936 -0,08209 0,24235 0,96159 0,9950515658
9,945 -0,08209 0,2404 0,97136 1,0040274786
9,955 -0,08013 0,23258 0,98504 1,0152921131
9,964 -0,07622 0,23063 0,987 1,0164490569
9,975 -0,07427 0,23063 0,987 1,0163046934
9,985 -0,07818 0,23258 0,98895 1,0189345766
9,995 -0,07818 0,24822 0,96941 1,0037335448
10,016 -0,07818 0,25017 0,95964 0,9947894606
10,016 -0,08404 0,25799 0,95768 0,9953755794
10,04 -0,08404 0,26971 0,95573 0,996607264
10,041 -0,086 0,28144 0,97527 1,0187031199
10,044 -0,07427 0,26776 1,00068 1,0385431685
10,055 -0,07622 0,25408 1,01436 1,0484714323
10,064 -0,07231 0,25017 1,03781 1,0699828789
10,075 -0,05277 0,21694 1,0769 1,0998005485
10,086 -0,05082 0,2189 1,08667 1,1096628187
10,094 -0,05082 0,21304 1,08667 1,1085217196
10,11 -0,03713 0,19935 1,07299 1,0919828751
10,118 -0,03127 0,21108 1,05345 1,0748439337
10,125 -0,02932 0,21304 1,04954 1,0713449097
10,136 -0,02736 0,21304 1,04759 1,0693827282
10,145 -0,02541 0,1974 1,04954 1,0682446535
10,155 -0,02736 0,16613 1,03586 1,0494539943
10,164 -0,02932 0,16613 1,03 1,0437235454
10,175 -0,03323 0,16222 1,02218 1,0355054388
10,184 -0,02345 0,16026 1,00654 1,0194880783
10,194 -0,0215 0,17199 0,97332 0,9886327086
10,211 -0,01954 0,1759 0,96354 0,9796591005
10,215 -0,0215 0,1759 0,94791 0,964332115
10,225 -0,02736 0,18372 0,94595 0,9640140095
10,235 -0,01954 0,18763 0,93814 0,9569187469
10,245 -0,00586 0,19154 0,91273 0,9326295964
10,255 -0,00195 0,1974 0,91077 0,9319187494
10,264 0,00195 0,19349 0,91273 0,9330156673
10,275 0,00782 0,19349 0,91273 0,9330464005
10,285 0,00391 0,1974 0,91273 0,9338405115
10,294 0 0,19545 0,92055 0,9410701382
10,314 0 0,19545 0,93227 0,9525376924
10,315 -0,00391 0,18763 0,93423 0,9528934872
10,325 0 0,17981 0,94595 0,962887864
10,335 0 0,17981 0,94009 0,957131571
10,345 0,01564 0,17785 0,93423 0,951136649
10,355 0,02541 0,1759 0,93618 0,9529005565
10,364 0,03518 0,17395 0,94009 0,9566950627
